id_orden,fecha_venta,mes_venta,categoria,metodo_pago,region,estado_envio,genero_cliente,precio_unitario,cantidad,descuento_pct,total_venta,edad_cliente,calificacion,dias_envio,costo_envio,comentario_cliente,descripcion_producto
ORD-02458,2023-09-17,September,Libros,Transferencia,Centro,Entregado,M,3149.86,12,0.09,34396.47,37,2.7,7,214.57,"Muy buena compra, lo recomiendo ampliamente a todos.",Material premium con acabado de alta calidad y durabilidad.
ORD-02459,2023-09-18,September,Juguetes,Efectivo,Este,En tránsito,M,2470.04,11,0.02,26627.03,33,2.6,14,251.32,"El producto no cumplió mis expectativas, la calidad es regular.",Dispositivo de última generación con tecnología avanzada.
ORD-02460,2023-09-30,September,Hogar,PayPal,Centro,Cancelado,F,2038.81,12,0.12,21529.83,27,3.0,4,135.75,"Muy buena compra, lo recomiendo ampliamente a todos.",Dispositivo de última generación con tecnología avanzada.
ORD-02461,2023-09-08,September,Libros,Tarjeta de débito,Norte,En tránsito,M,4969.55,18,0.28,64405.37,51,3.1,10,224.36,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Diseño ergonómico ideal para uso diario y profesional.
ORD-02462,2023-12-29,December,Alimentos,Tarjeta de débito,Centro,Entregado,F,4407.56,12,0.38,32792.25,60,3.8,13,90.53,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Producto certificado con garantía extendida de 12 meses.
ORD-02463,2023-10-16,October,Electrónica,Efectivo,Centro,Entregado,F,3135.86,16,0.03,48668.55,27,3.8,13,63.91,No era exactamente lo que buscaba pero funciona correctamente.,Material premium con acabado de alta calidad y durabilidad.
ORD-02464,2023-06-03,June,Juguetes,Tarjeta de crédito,Este,En tránsito,M,2868.42,5,0.01,14198.68,47,2.5,5,56.19,"El producto no cumplió mis expectativas, la calidad es regular.",Material premium con acabado de alta calidad y durabilidad.
ORD-02465,2023-09-01,September,Juguetes,PayPal,Oeste,Entregado,M,3122.27,12,0.35,24353.71,47,2.7,12,107.66,No era exactamente lo que buscaba pero funciona correctamente.,Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-02466,2023-01-09,January,Electrónica,PayPal,Centro,Cancelado,M,1046.49,11,0.3,8057.97,68,2.5,10,10.76,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-02467,2023-07-08,July,Alimentos,Tarjeta de débito,Este,Entregado,M,2005.93,9,0.4,10832.02,42,3.1,5,84.9,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Fabricado con materiales sustentables y proceso ecológico.
ORD-02468,2023-06-19,June,Ropa,Transferencia,Norte,Cancelado,F,245.32,18,0.16,3709.24,63,2.8,3,195.67,El empaque llegó dañado aunque el producto estaba bien.,Producto certificado con garantía extendida de 12 meses.
ORD-02469,2023-12-11,December,Juguetes,PayPal,Centro,En tránsito,M,2403.95,3,0.17,5985.84,60,4.6,13,194.38,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Producto certificado con garantía extendida de 12 meses.
ORD-02470,2023-02-26,February,Alimentos,Tarjeta de débito,Centro,Entregado,No especificado,2737.97,17,0.07,43287.31,58,3.8,9,22.07,"Muy buena compra, lo recomiendo ampliamente a todos.",Material premium con acabado de alta calidad y durabilidad.
ORD-02471,2023-08-02,August,Belleza,Transferencia,Norte,Entregado,M,1177.36,14,0.05,15658.89,24,4.6,11,86.22,"El producto no cumplió mis expectativas, la calidad es regular.",Diseño ergonómico ideal para uso diario y profesional.
ORD-02472,2023-10-26,October,Ropa,Tarjeta de crédito,Sur,Entregado,F,4821.94,1,0.23,3712.89,64,3.8,5,170.87,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Compatible con múltiples plataformas y sistemas operativos.
ORD-02473,2023-06-07,June,Electrónica,Tarjeta de crédito,Oeste,Entregado,M,4551.8,17,0.15,65773.51,37,4.9,12,95.57,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Compatible con múltiples plataformas y sistemas operativos.
ORD-02474,2023-12-19,December,Deportes,Tarjeta de débito,Norte,Entregado,F,3624.61,8,0.03,28126.97,34,3.5,13,125.4,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Material premium con acabado de alta calidad y durabilidad.
ORD-02475,2023-11-19,November,Ropa,Tarjeta de débito,Norte,Entregado,M,2690.26,5,0.35,8743.35,20,4.9,10,213.84,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Dispositivo de última generación con tecnología avanzada.
ORD-02476,2023-01-14,January,Hogar,Tarjeta de crédito,Norte,Entregado,M,4356.35,5,0.08,20039.21,64,1.6,2,2.78,El empaque llegó dañado aunque el producto estaba bien.,Edición especial con características exclusivas para el usuario.
ORD-02477,2023-11-02,November,Juguetes,Tarjeta de débito,Sur,Entregado,F,696.73,9,0.3,4389.4,63,1.2,13,82.92,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Material premium con acabado de alta calidad y durabilidad.
ORD-02478,2023-08-31,August,Belleza,Efectivo,Norte,Cancelado,No especificado,3963.02,3,0.11,10581.26,57,3.3,4,42.71,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Dispositivo de última generación con tecnología avanzada.
ORD-02479,2023-05-16,May,Ropa,PayPal,Sur,Entregado,M,667.86,19,0.33,8501.86,53,4.9,12,38.28,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Material premium con acabado de alta calidad y durabilidad.
ORD-02480,2023-12-02,December,Juguetes,Efectivo,Oeste,Devuelto,M,3981.34,9,0.05,34040.46,43,2.7,4,287.71,"Muy buena compra, lo recomiendo ampliamente a todos.",Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-02481,2023-10-24,October,Electrónica,Transferencia,Sur,Entregado,F,1415.05,18,0.3,17829.63,27,1.8,5,112.97,No era exactamente lo que buscaba pero funciona correctamente.,Fabricado con materiales sustentables y proceso ecológico.
ORD-02482,2023-10-23,October,Deportes,Tarjeta de débito,Oeste,En tránsito,F,4391.6,16,0.04,67454.98,51,3.1,8,158.13,"El producto no cumplió mis expectativas, la calidad es regular.",Dispositivo de última generación con tecnología avanzada.
ORD-02483,2023-04-27,April,Alimentos,Tarjeta de débito,Oeste,Entregado,M,4723.01,1,0.18,3872.87,31,3.6,5,220.15,No era exactamente lo que buscaba pero funciona correctamente.,Diseño ergonómico ideal para uso diario y profesional.
ORD-02484,2023-01-27,January,Electrónica,Transferencia,Oeste,Entregado,M,786.54,2,0.29,1116.89,25,2.3,1,14.23,Tardó más de lo esperado pero el producto está bien.,Fabricado con materiales sustentables y proceso ecológico.
ORD-02485,2023-10-26,October,Alimentos,PayPal,Este,Entregado,M,2340.24,14,0.07,30469.92,44,3.9,2,72.31,"Entrega puntual, producto exactamente como se describía en la página.",Material premium con acabado de alta calidad y durabilidad.
ORD-02486,2023-09-03,September,Deportes,Tarjeta de crédito,Oeste,Devuelto,M,4905.89,14,0.11,61127.39,27,4.9,3,249.64,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-02487,2023-03-29,March,Alimentos,Efectivo,Sur,Entregado,M,2442.87,1,0.35,1587.87,67,4.6,3,258.6,"Muy buena compra, lo recomiendo ampliamente a todos.",Compatible con múltiples plataformas y sistemas operativos.
ORD-02488,2023-09-26,September,Juguetes,PayPal,Este,Entregado,M,4324.56,16,0.35,44975.42,32,2.2,10,111.89,No era exactamente lo que buscaba pero funciona correctamente.,Diseño ergonómico ideal para uso diario y profesional.
ORD-02489,2023-11-19,November,Ropa,Tarjeta de crédito,Norte,Devuelto,M,2964.22,15,0.02,43574.03,54,2.3,6,112.46,"El producto no cumplió mis expectativas, la calidad es regular.",Producto certificado con garantía extendida de 12 meses.
ORD-02490,2023-11-14,November,Hogar,Tarjeta de crédito,Norte,Entregado,F,1907.88,15,0.07,26614.93,39,2.5,9,227.07,"Muy buena compra, lo recomiendo ampliamente a todos.",Producto certificado con garantía extendida de 12 meses.
ORD-02491,2023-07-14,July,Hogar,Tarjeta de débito,Centro,Entregado,M,1464.63,12,0.05,16696.78,62,2.6,10,88.52,"Producto de alta calidad, superó todas mis expectativas.",Edición especial con características exclusivas para el usuario.
ORD-02492,2023-03-17,March,Alimentos,Transferencia,Oeste,Entregado,F,1055.95,16,0.07,15712.54,67,1.4,1,35.13,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-02493,2023-12-15,December,Alimentos,Tarjeta de débito,Centro,Entregado,M,3820.9,14,0.39,32630.49,48,4.0,6,77.26,Tardó más de lo esperado pero el producto está bien.,Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-02494,2023-05-05,May,Alimentos,Transferencia,Oeste,Entregado,M,1963.38,15,0.22,22971.55,19,2.5,9,116.2,"Entrega puntual, producto exactamente como se describía en la página.",Edición especial con características exclusivas para el usuario.
ORD-02495,2023-01-17,January,Electrónica,Tarjeta de débito,Oeste,Entregado,M,2580.81,15,0.19,31356.84,62,4.5,4,15.66,"El producto no cumplió mis expectativas, la calidad es regular.",Producto certificado con garantía extendida de 12 meses.
ORD-02496,2023-10-21,October,Juguetes,Efectivo,Sur,Entregado,M,2487.01,19,0.39,28824.45,48,4.7,10,143.6,No era exactamente lo que buscaba pero funciona correctamente.,Producto certificado con garantía extendida de 12 meses.
ORD-02497,2023-12-25,December,Deportes,Tarjeta de débito,Sur,Entregado,F,2907.53,8,0.22,18142.99,31,1.1,3,222.0,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Diseño ergonómico ideal para uso diario y profesional.
ORD-02498,2023-02-26,February,Alimentos,Efectivo,Norte,Entregado,M,4334.61,2,0.26,6415.22,27,5.0,13,154.12,"El producto no cumplió mis expectativas, la calidad es regular.",Compatible con múltiples plataformas y sistemas operativos.
ORD-02499,2023-04-08,April,Ropa,PayPal,Este,En tránsito,F,4904.66,2,0.13,8534.11,47,3.8,6,21.57,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Producto certificado con garantía extendida de 12 meses.
ORD-02500,2023-01-10,January,Belleza,PayPal,Norte,Devuelto,F,2067.54,10,0.15,17574.09,53,3.1,6,132.04,"El producto no cumplió mis expectativas, la calidad es regular.",Material premium con acabado de alta calidad y durabilidad.
ORD-02501,2023-08-14,August,Alimentos,Tarjeta de débito,Oeste,Entregado,F,4146.22,3,0.24,9453.38,64,2.6,13,212.67,"El producto no cumplió mis expectativas, la calidad es regular.",Dispositivo de última generación con tecnología avanzada.
ORD-02502,2023-06-10,June,Deportes,PayPal,Este,En tránsito,F,3834.41,17,0.03,63229.42,57,3.1,2,17.43,"Entrega puntual, producto exactamente como se describía en la página.",Material premium con acabado de alta calidad y durabilidad.
ORD-02503,2023-08-03,August,Deportes,Tarjeta de crédito,Centro,Cancelado,M,2888.97,8,0.1,20800.58,32,2.3,5,17.95,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Producto certificado con garantía extendida de 12 meses.
ORD-02504,2023-03-19,March,Deportes,Efectivo,Oeste,Entregado,M,4782.43,4,0.08,17599.34,31,3.5,1,111.18,No era exactamente lo que buscaba pero funciona correctamente.,Dispositivo de última generación con tecnología avanzada.
ORD-02505,2023-07-31,July,Juguetes,Transferencia,Sur,Cancelado,M,1042.35,14,0.01,14446.97,48,1.4,13,58.49,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Diseño ergonómico ideal para uso diario y profesional.
ORD-02506,2023-12-20,December,Ropa,Efectivo,Norte,Entregado,M,590.86,10,0.21,4667.79,46,3.5,9,280.43,No era exactamente lo que buscaba pero funciona correctamente.,Dispositivo de última generación con tecnología avanzada.
ORD-02507,2023-04-15,April,Juguetes,Tarjeta de débito,Norte,En tránsito,M,4277.11,1,0.22,3336.15,44,2.1,9,174.4,"Muy buena compra, lo recomiendo ampliamente a todos.",Fabricado con materiales sustentables y proceso ecológico.
ORD-02508,2023-07-30,July,Belleza,PayPal,Centro,Entregado,F,2223.79,4,0.15,7560.89,38,1.1,3,86.2,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Compatible con múltiples plataformas y sistemas operativos.
ORD-02509,2023-09-14,September,Deportes,PayPal,Norte,Entregado,M,4242.5,1,0.11,3775.82,26,3.2,5,211.43,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Material premium con acabado de alta calidad y durabilidad.
ORD-02510,2023-11-10,November,Belleza,Tarjeta de crédito,Norte,Entregado,No especificado,4470.8,17,0.26,56242.66,37,3.3,3,112.48,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Fabricado con materiales sustentables y proceso ecológico.
ORD-02511,2023-08-30,August,Belleza,PayPal,Este,Entregado,M,359.17,17,0.05,5800.6,52,2.7,7,39.63,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Diseño ergonómico ideal para uso diario y profesional.
ORD-02512,2023-02-01,February,Juguetes,Tarjeta de débito,Oeste,Entregado,M,4423.15,7,0.21,24460.02,32,1.3,13,71.17,"Muy buena compra, lo recomiendo ampliamente a todos.",Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-02513,2023-12-28,December,Alimentos,Tarjeta de débito,Este,Entregado,No especificado,2269.18,15,0.31,23486.01,41,4.6,1,192.82,El empaque llegó dañado aunque el producto estaba bien.,Producto certificado con garantía extendida de 12 meses.
ORD-02514,2023-03-12,March,Alimentos,Transferencia,Este,Entregado,M,2576.64,13,0.07,31151.58,66,3.4,5,15.56,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Producto certificado con garantía extendida de 12 meses.
ORD-02515,2023-09-23,September,Hogar,Efectivo,Norte,Entregado,No especificado,3151.63,2,0.3,4412.28,33,1.5,6,81.81,"Entrega puntual, producto exactamente como se describía en la página.",Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-02516,2023-04-17,April,Electrónica,Efectivo,Oeste,Entregado,M,4635.59,19,0.3,61653.35,53,3.0,14,62.49,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Fabricado con materiales sustentables y proceso ecológico.
ORD-02517,2023-10-15,October,Libros,Efectivo,Norte,Entregado,M,144.62,13,0.02,1842.46,28,3.0,11,60.34,"Producto de alta calidad, superó todas mis expectativas.",Fabricado con materiales sustentables y proceso ecológico.
ORD-02518,2023-06-16,June,Alimentos,Transferencia,Norte,Entregado,M,2410.38,11,0.01,26249.04,25,1.2,12,204.83,No era exactamente lo que buscaba pero funciona correctamente.,Diseño ergonómico ideal para uso diario y profesional.
ORD-02519,2023-12-06,December,Deportes,Transferencia,Este,Entregado,M,3454.22,15,0.39,31606.11,20,3.4,14,247.75,No era exactamente lo que buscaba pero funciona correctamente.,Material premium con acabado de alta calidad y durabilidad.
ORD-02520,2023-09-02,September,Belleza,Transferencia,Sur,Devuelto,F,3627.4,10,0.08,33372.08,36,4.2,7,214.76,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-02521,2023-09-27,September,Hogar,Tarjeta de crédito,Sur,Devuelto,M,3478.04,9,0.33,20972.58,63,4.0,3,193.72,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Compatible con múltiples plataformas y sistemas operativos.
ORD-02522,2023-07-12,July,Juguetes,Transferencia,Este,Entregado,M,715.45,9,0.22,5022.46,58,1.8,7,274.94,"El producto no cumplió mis expectativas, la calidad es regular.",Compatible con múltiples plataformas y sistemas operativos.
ORD-02523,2023-06-10,June,Belleza,PayPal,Este,Cancelado,M,1532.01,1,0.11,1363.49,20,4.4,4,17.52,"Producto de alta calidad, superó todas mis expectativas.",Material premium con acabado de alta calidad y durabilidad.
ORD-02524,2023-03-30,March,Hogar,Tarjeta de crédito,Norte,Devuelto,M,1825.64,17,0.05,29484.09,53,2.4,10,50.24,Tardó más de lo esperado pero el producto está bien.,Material premium con acabado de alta calidad y durabilidad.
ORD-02525,2023-08-24,August,Electrónica,PayPal,Oeste,Entregado,No especificado,4031.96,12,0.2,38706.82,42,4.8,11,124.32,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Diseño ergonómico ideal para uso diario y profesional.
ORD-02526,2023-09-30,September,Electrónica,Efectivo,Norte,Entregado,M,1429.86,10,0.16,12010.82,53,1.3,14,111.74,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Edición especial con características exclusivas para el usuario.
ORD-02527,2023-06-25,June,Libros,Tarjeta de débito,Norte,Entregado,F,1092.99,5,0.28,3934.76,28,2.9,6,125.42,No era exactamente lo que buscaba pero funciona correctamente.,Material premium con acabado de alta calidad y durabilidad.
ORD-02528,2023-10-07,October,Libros,Efectivo,Centro,Entregado,M,4789.37,18,0.36,55173.54,68,3.4,5,61.94,"El producto no cumplió mis expectativas, la calidad es regular.",Material premium con acabado de alta calidad y durabilidad.
